1	0.1	179.854
1	0.0909091	192.783
1	0.0826446	205.535
1	0.0751315	217.928
1	0.0683013	229.939
1	0.0620921	241.277
1	0.0564474	251.594
1	0.0513158	260.837
1	0.0466507	269.115
1	0.0424098	276.535
1	0.0385543	283.106
1	0.0350494	288.914
1	0.0318631	294.067
1	0.0289664	298.636
1	0.0263331	302.665
1	0.0239392	306.195
1	0.0217629	309.265
1	0.0197845	311.914
1	0.0179859	314.199
1	0.0163508	316.175
1	0.0148644	317.879
1	0.0135131	319.338
1	0.0122846	320.587
1	0.0111678	321.66
1	0.0101526	322.588
1	0.0092296	323.394
1	0.00839055	324.097
1	0.00762777	324.708
1	0.00693433	325.235
1	0.00630394	325.687
1	0.00573086	326.074
1	0.00520987	326.404
1	0.00473624	326.685
1	0.00430568	326.925
1	0.00391425	327.131
1	0.00355841	327.307
1	0.00323492	327.458
1	0.00294083	327.589
1	0.00267349	327.701
1	0.00243044	327.797
1	0.00220949	327.881
1	0.00200863	327.952
1	0.00182603	328.013
1	0.00166002	328.065
1	0.00150911	328.11
1	0.00137192	328.149
1	0.0012472	328.182
1	0.00113382	328.21
1	0.00103074	328.235
1	0.000937041	328.256
1	0.000851855	328.274
1	0.000774414	328.289
1	0.000704013	328.303
1	0.000640011	328.314
1	0.000581829	328.324
1	0.000528935	328.333
0.909091	0.1	167.34
0.909091	0.0909091	180.576
0.909091	0.0826446	193.815
0.909091	0.0751315	206.793
0.909091	0.0683013	219.391
0.909091	0.0620921	231.588
0.909091	0.0564474	242.986
0.909091	0.0513158	253.257
0.909091	0.0466507	262.413
0.909091	0.0424098	270.608
0.909091	0.0385543	277.93
0.909091	0.0350494	284.388
0.909091	0.0318631	290.095
0.909091	0.0289664	295.161
0.909091	0.0263331	299.645
0.909091	0.0239392	303.589
0.909091	0.0217629	307.033
0.909091	0.0197845	310.014
0.909091	0.0179859	312.578
0.909091	0.0163508	314.787
0.909091	0.0148644	316.697
0.909091	0.0135131	318.338
0.909091	0.0122846	319.738
0.909091	0.0111678	320.934
0.909091	0.0101526	321.961
0.909091	0.0092296	322.851
0.909091	0.00839055	323.626
0.909091	0.00762777	324.301
0.909091	0.00693433	324.887
0.909091	0.00630394	325.392
0.909091	0.00573086	325.823
0.909091	0.00520987	326.192
0.909091	0.00473624	326.505
0.909091	0.00430568	326.772
0.909091	0.00391425	327
0.909091	0.00355841	327.195
0.909091	0.00323492	327.362
0.909091	0.00294083	327.506
0.909091	0.00267349	327.629
0.909091	0.00243044	327.736
0.909091	0.00220949	327.828
0.909091	0.00200863	327.907
0.909091	0.00182603	327.974
0.909091	0.00166002	328.032
0.909091	0.00150911	328.082
0.909091	0.00137192	328.125
0.909091	0.0012472	328.161
0.909091	0.00113382	328.193
0.909091	0.00103074	328.219
0.909091	0.000937041	328.243
0.909091	0.000851855	328.263
0.909091	0.000774414	328.28
0.909091	0.000704013	328.294
0.909091	0.000640011	328.307
0.909091	0.000581829	328.318
0.909091	0.000528935	328.327
0.826446	0.1	154.666
0.826446	0.0909091	168.137
0.826446	0.0826446	181.678
0.826446	0.0751315	195.189
0.826446	0.0683013	208.344
0.826446	0.0620921	221.126
0.826446	0.0564474	233.466
0.826446	0.0513158	244.851
0.826446	0.0466507	255.028
0.826446	0.0424098	264.065
0.826446	0.0385543	272.161
0.826446	0.0350494	279.36
0.826446	0.0318631	285.693
0.826446	0.0289664	291.295
0.826446	0.0263331	296.27
0.826446	0.0239392	300.663
0.826446	0.0217629	304.513
0.826446	0.0197845	307.865
0.826446	0.0179859	310.752
0.826446	0.0163508	313.23
0.826446	0.0148644	315.364
0.826446	0.0135131	317.208
0.826446	0.0122846	318.785
0.826446	0.0111678	320.125
0.826446	0.0101526	321.268
0.826446	0.0092296	322.252
0.826446	0.00839055	323.105
0.826446	0.00762777	323.849
0.826446	0.00693433	324.499
0.826446	0.00630394	325.061
0.826446	0.00573086	325.543
0.826446	0.00520987	325.954
0.826446	0.00473624	326.304
0.826446	0.00430568	326.602
0.826446	0.00391425	326.855
0.826446	0.00355841	327.07
0.826446	0.00323492	327.255
0.826446	0.00294083	327.414
0.826446	0.00267349	327.55
0.826446	0.00243044	327.668
0.826446	0.00220949	327.769
0.826446	0.00200863	327.857
0.826446	0.00182603	327.932
0.826446	0.00166002	327.996
0.826446	0.00150911	328.051
0.826446	0.00137192	328.098
0.826446	0.0012472	328.138
0.826446	0.00113382	328.173
0.826446	0.00103074	328.203
0.826446	0.000937041	328.228
0.826446	0.000851855	328.25
0.826446	0.000774414	328.269
0.826446	0.000704013	328.285
0.826446	0.000640011	328.299
0.826446	0.000581829	328.311
0.826446	0.000528935	328.322
0.751315	0.1	142.201
0.751315	0.0909091	155.501
0.751315	0.0826446	169.345
0.751315	0.0751315	183.152
0.751315	0.0683013	196.888
0.751315	0.0620921	210.176
0.751315	0.0564474	223.126
0.751315	0.0513158	235.552
0.751315	0.0466507	246.851
0.751315	0.0424098	256.889
0.751315	0.0385543	265.786
0.751315	0.0350494	273.765
0.751315	0.0318631	280.817
0.751315	0.0289664	287.017
0.751315	0.0263331	292.514
0.751315	0.0239392	297.391
0.751315	0.0217629	301.685
0.751315	0.0197845	305.436
0.751315	0.0179859	308.688
0.751315	0.0163508	311.478
0.751315	0.0148644	313.868
0.751315	0.0135131	315.929
0.751315	0.0122846	317.706
0.751315	0.0111678	319.218
0.751315	0.0101526	320.498
0.751315	0.0092296	321.59
0.751315	0.00839055	322.532
0.751315	0.00762777	323.351
0.751315	0.00693433	324.066
0.751315	0.00630394	324.69
0.751315	0.00573086	325.228
0.751315	0.00520987	325.688
0.751315	0.00473624	326.079
0.751315	0.00430568	326.412
0.751315	0.00391425	326.693
0.751315	0.00355841	326.933
0.751315	0.00323492	327.137
0.751315	0.00294083	327.313
0.751315	0.00267349	327.463
0.751315	0.00243044	327.593
0.751315	0.00220949	327.704
0.751315	0.00200863	327.801
0.751315	0.00182603	327.884
0.751315	0.00166002	327.955
0.751315	0.00150911	328.016
0.751315	0.00137192	328.068
0.751315	0.0012472	328.113
0.751315	0.00113382	328.151
0.751315	0.00103074	328.184
0.751315	0.000937041	328.212
0.751315	0.000851855	328.236
0.751315	0.000774414	328.257
0.751315	0.000704013	328.275
0.751315	0.000640011	328.291
0.751315	0.000581829	328.304
0.751315	0.000528935	328.315
0.683013	0.1	130.58
0.683013	0.0909091	142.991
0.683013	0.0826446	156.806
0.683013	0.0751315	170.934
0.683013	0.0683013	184.991
0.683013	0.0620921	198.888
0.683013	0.0564474	212.283
0.683013	0.0513158	225.38
0.683013	0.0466507	237.813
0.683013	0.0424098	248.964
0.683013	0.0385543	258.822
0.683013	0.0350494	267.568
0.683013	0.0318631	275.407
0.683013	0.0289664	282.295
0.683013	0.0263331	288.36
0.683013	0.0239392	293.749
0.683013	0.0217629	298.521
0.683013	0.0197845	302.708
0.683013	0.0179859	306.354
0.683013	0.0163508	309.5
0.683013	0.0148644	312.189
0.683013	0.0135131	314.494
0.683013	0.0122846	316.483
0.683013	0.0111678	318.192
0.683013	0.0101526	319.636
0.683013	0.0092296	320.856
0.683013	0.00839055	321.899
0.683013	0.00762777	322.802
0.683013	0.00693433	323.588
0.683013	0.00630394	324.276
0.683013	0.00573086	324.875
0.683013	0.00520987	325.389
0.683013	0.00473624	325.827
0.683013	0.00430568	326.199
0.683013	0.00391425	326.514
0.683013	0.00355841	326.78
0.683013	0.00323492	327.007
0.683013	0.00294083	327.201
0.683013	0.00267349	327.367
0.683013	0.00243044	327.51
0.683013	0.00220949	327.633
0.683013	0.00200863	327.739
0.683013	0.00182603	327.831
0.683013	0.00166002	327.91
0.683013	0.00150911	327.978
0.683013	0.00137192	328.035
0.683013	0.0012472	328.084
0.683013	0.00113382	328.127
0.683013	0.00103074	328.163
0.683013	0.000937041	328.194
0.683013	0.000851855	328.221
0.683013	0.000774414	328.244
0.683013	0.000704013	328.264
0.683013	0.000640011	328.281
0.683013	0.000581829	328.296
0.683013	0.000528935	328.308
0.620921	0.1	120.407
0.620921	0.0909091	131.288
0.620921	0.0826446	144.276
0.620921	0.0751315	158.553
0.620921	0.0683013	172.881
0.620921	0.0620921	187.179
0.620921	0.0564474	201.165
0.620921	0.0513158	214.659
0.620921	0.0466507	227.872
0.620921	0.0424098	240.213
0.620921	0.0385543	251.169
0.620921	0.0350494	260.812
0.620921	0.0318631	269.406
0.620921	0.0289664	277.072
0.620921	0.0263331	283.789
0.620921	0.0239392	289.72
0.620921	0.0217629	294.998
0.620921	0.0197845	299.658
0.620921	0.0179859	303.729
0.620921	0.0163508	307.262
0.620921	0.0148644	310.297
0.620921	0.0135131	312.885
0.620921	0.0122846	315.106
0.620921	0.0111678	317.024
0.620921	0.0101526	318.663
0.620921	0.0092296	320.039
0.620921	0.00839055	321.201
0.620921	0.00762777	322.198
0.620921	0.00693433	323.063
0.620921	0.00630394	323.818
0.620921	0.00573086	324.48
0.620921	0.00520987	325.053
0.620921	0.00473624	325.543
0.620921	0.00430568	325.96
0.620921	0.00391425	326.313
0.620921	0.00355841	326.611
0.620921	0.00323492	326.863
0.620921	0.00294083	327.077
0.620921	0.00267349	327.261
0.620921	0.00243044	327.418
0.620921	0.00220949	327.554
0.620921	0.00200863	327.671
0.620921	0.00182603	327.772
0.620921	0.00166002	327.859
0.620921	0.00150911	327.935
0.620921	0.00137192	327.999
0.620921	0.0012472	328.053
0.620921	0.00113382	328.1
0.620921	0.00103074	328.14
0.620921	0.000937041	328.174
0.620921	0.000851855	328.204
0.620921	0.000774414	328.23
0.620921	0.000704013	328.251
0.620921	0.000640011	328.27
0.620921	0.000581829	328.286
0.620921	0.000528935	328.3
0.564474	0.1	112.409
0.564474	0.0909091	120.976
0.564474	0.0826446	132.476
0.564474	0.0751315	146.049
0.564474	0.0683013	160.699
0.564474	0.0620921	175.176
0.564474	0.0564474	189.687
0.564474	0.0513158	203.699
